OrderID,Revenue_Retention_Rate,Original_Price,Discount_Amount
OD1955,0.74,1232.432416549471,320.4324165494711
OD1956,0.75,1858.6666666666667,464.66666666666674
OD1957,0.72,3351.388894437732,938.3888944377318
OD1958,0.76,947.368414365684,227.36841436568398
OD1959,0.78,1302.5641005733623,286.56410057336234
OD196,0.75,1341.3333333333333,335.33333333333326
OD1960,0.73,2491.7808585396006,672.7808585396006
OD1961,0.8,2855.000010635704,571.0000106357038
OD1962,0.73,1669.8630382406668,450.8630382406668
OD1963,0.83,2426.506029324013,412.50602932401307
OD1964,0.88,2712.4999917323958,325.49999173239576
OD1965,0.89,1362.9213474018377,149.9213474018377
OD1966,0.76,751.3157841705632,180.31578417056323
OD1967,0.72,2183.333336948245,611.3333369482448
OD1968,0.9,2038.8888922646458,203.88889226464585
OD1969,0.88,1739.7727219699614,208.77272196996137
OD197,0.84,1677.3809452395456,268.38094523954555
OD1970,0.76,3163.1578724098667,759.1578724098667
OD1971,0.78,2244.871791440903,493.87179144090305
OD1972,0.82,1130.4878147388768,203.48781473887675
OD1973,0.66,1774.2424338563414,603.2424338563414
OD1974,0.66,2048.484859584777,696.484859584777
OD1975,0.75,706.6666666666666,176.66666666666663
OD1976,0.85,849.411770662222,127.41177066222201
OD1977,0.79,675.9493614786463,141.94936147864632
OD1978,0.81,1254.3209839623034,238.32098396230344
OD1979,0.79,737.9746774195709,154.97467741957087
OD198,0.66,1384.8484923524306,470.84849235243064
OD1980,0.83,2026.5060284622593,344.50602846225934
OD1981,0.8,2081.2500077532604,416.25000775326043
OD1982,0.81,965.4320959237414,183.43209592374137
OD1983,0.78,3005.128200535395,661.1282005353951
OD1984,0.75,2901.3333333333335,725.3333333333335
OD1985,0.66,2848.4848639196603,968.4848639196603
OD1986,0.66,2640.9091052191316,897.9091052191316
OD1987,0.74,1391.8918739538983,361.8918739538983
OD1988,0.7,2678.571474187229,803.5714741872289
OD1989,0.81,2756.790115342346,523.7901153423459
OD199,0.7,1931.4286043206046,579.4286043206046
OD1990,0.78,1546.1538437908218,340.15384379082184
OD1991,0.89,1704.4943808809462,187.4943808809462
OD1992,0.88,2574.999992151491,308.9999921514909
OD1993,0.74,1325.675658591043,344.675658591043
OD1994,0.74,2427.026995748739,631.026995748739
OD1995,0.76,2456.5789300287943,589.5789300287943
OD1996,0.77,2302.5974150742663,529.5974150742663
OD1997,0.83,718.0722907036305,122.07229070363053
OD1998,0.8,1043.7500038882717,208.75000388827175
OD1999,0.88,2726.136355327196,327.1363553271958
OD2,0.82,913.4146421137203,164.41464211372033
OD20,0.71,974.6478758688794,282.6478758688794
OD200,0.75,909.3333333333334,227.33333333333337
OD2000,0.66,3506.0606250585606,1192.0606250585606
OD2001,0.78,1484.615382346411,326.615382346411
OD2002,0.84,1128.5714237665643,180.5714237665643
OD2003,0.78,1092.3076906382921,240.30769063829212
OD2004,0.66,1468.1818261373141,499.18182613731415
OD2005,0.84,929.761900803467,148.76190080346703
OD2006,0.68,2464.7058564280146,788.7058564280146
OD2007,0.75,1405.3333333333333,351.33333333333326
OD2008,0.9,695.5555567071762,69.55555670717615
OD2009,0.83,1348.1927739888633,229.19277398886334
OD201,0.78,2228.2051247997083,490.2051247997083
OD2010,0.77,2988.3117045041663,687.3117045041663
OD2011,0.67,3622.388130597694,1195.3881305976938
OD2012,0.71,2891.549261790187,838.5492617901868
OD2013,0.69,2504.3478347403343,776.3478347403343
OD2014,0.84,1433.333327230953,229.33332723095305
OD2015,0.84,2302.380942578624,368.38094257862394
OD2016,0.72,2402.77778175602,672.77778175602
OD2017,0.8,2513.7500093644485,502.7500093644485
OD2018,0.71,1887.3239214802,547.3239214801999
OD2019,0.89,2316.853931032638,254.85393103263777
OD202,0.75,3228,807
OD2020,0.85,896.4705945216249,134.4705945216249
OD2021,0.79,1237.9746732698804,259.97467326988044
OD2022,0.84,2461.9047514232648,393.90475142326477
OD2023,0.7,808.5714423413182,242.57144234131817
OD2024,0.69,1952.1739197889062,605.1739197889062
OD2025,0.76,2594.7368237904566,622.7368237904566
OD2026,0.66,1627.2727360902738,553.2727360902738
OD2027,0.77,2361.0389738324966,543.0389738324966
OD2028,0.75,2973.3333333333335,743.3333333333335
OD2029,0.85,1058.8235368365647,158.8235368365647
OD203,0.76,2953.947347570778,708.9473475707782
OD2030,0.71,3061.971794998474,887.9717949984738
OD2031,0.67,1029.8507664245606,339.85076642456056
OD2032,0.65,3224.615355045838,1128.615355045838
OD2033,0.79,2143.037956897656,450.03795689765593
OD2034,0.85,1894.1176603409658,284.1176603409658
OD2035,0.69,3530.434794807554,1094.4347948075542
OD2036,0.78,719.2307681315514,158.23076813155137
OD2037,0.67,2198.50750571504,725.5075057150402
OD2038,0.69,1010.1449310266278,313.1449310266278
OD2039,0.87,1591.9540142631859,206.95401426318585
OD204,0.88,1018.1818150784359,122.18181507843587
OD2040,0.78,1017.9487163929623,223.9487163929623
OD2041,0.66,1528.787887071775,519.787887071775
OD2042,0.8,2960.0000110268593,592.0000110268593
OD2043,0.82,1158.536595471341,208.5365954713409
OD2044,0.66,2707.5757722470385,920.5757722470385
OD2045,0.74,1351.3513339358235,351.3513339358235
OD2046,0.74,1267.5675512318026,329.56755123180255
OD2047,0.72,1519.4444469601651,425.4444469601651
OD2048,0.86,1626.744187173971,227.7441871739711
OD2049,0.77,1876.6233867920557,431.6233867920557
OD205,0.7,1475.7143108455507,442.7143108455507
OD2050,0.7,2451.428613176152,735.4286131761519
OD2051,0.88,1570.4545406678553,188.45454066785533
OD2052,0.65,2390.7692088460076,836.7692088460076
OD2053,0.77,2989.610405809905,687.6104058099049
OD2054,0.77,810.3896147807909,186.3896147807909
OD2055,0.77,2090.9091022388993,480.9091022388993
OD2056,0.65,2047.6922889150812,716.6922889150812
OD2057,0.78,1605.128202675049,353.1282026750489
OD2058,0.89,860.6741567269643,94.67415672696427
OD2059,0.68,1710.2940996573873,547.2940996573873
OD206,0.71,2814.0844739682384,816.0844739682384
OD2060,0.82,1079.268302096986,194.26830209698596
OD2061,0.66,957.5757627644815,325.5757627644815
OD2062,0.79,2250.6328927135455,472.6328927135455
OD2063,0.71,2178.8732138282608,631.8732138282608
OD2064,0.65,1524.615370634745,533.615370634745
OD2065,0.67,2977.61199857536,982.6119985753598
OD2066,0.78,788.4615372565136,173.46153725651357
OD2067,0.67,3155.2239423500305,1041.2239423500305
OD2068,0.88,1123.8636329381395,134.86363293813952
OD2069,0.7,947.1428732726041,284.1428732726041
OD207,0.85,1728.2353062365708,259.23530623657075
OD2070,0.73,1767.1233136427072,477.1233136427072
OD2071,0.82,1360.9756216273856,244.97562162738564
OD2072,0.77,2515.5844292153715,578.5844292153715
OD2073,0.89,1088.7640442146585,119.7640442146585
OD2074,0.86,2390.697676075543,334.69767607554286
OD2075,0.9,2612.2222265472383,261.2222265472383
OD2076,0.81,2695.0617204623113,512.0617204623113
OD2077,0.88,610.2272708673215,73.22727086732152
OD2078,0.9,1704.4444472664668,170.4444472664668
OD2079,0.87,2797.701134091404,363.7011340914041
OD208,0.75,2532,633
OD2080,0.88,2559.09090129089,307.0909012908901
OD2081,0.78,2720.512816354995,598.5128163549948
OD2082,0.74,2349.999969714397,610.9999697143971
OD2083,0.71,2576.056307751706,747.0563077517058
OD2084,0.83,1796.3855460387804,305.3855460387804
OD2085,0.71,3356.337988721878,973.337988721878
OD2086,0.88,1099.9999966472387,131.99999664723873
OD2087,0.85,2072.941191006697,310.94119100669695
OD2088,0.65,2496.923054026429,873.9230540264289
OD2089,0.9,1706.6666694923683,170.66666949236833
OD209,0.8,2742.5000102166086,548.5000102166086
OD2090,0.86,963.9534890401873,134.95348904018726
OD2091,0.67,1235.8209197094727,407.8209197094727
OD2092,0.7,1868.571460393011,560.571460393011
OD2093,0.75,1921.3333333333333,480.33333333333326
OD2094,0.65,3546.1538136358095,1241.1538136358095
OD2095,0.74,2436.48645508629,633.4864550862899
OD2096,0.82,678.0487864021742,122.04878640217419
OD2097,0.82,2847.56100044798,512.56100044798
OD2098,0.66,2006.0606169306543,682.0606169306543
OD2099,0.9,1555.5555581310648,155.5555581310648
OD21,0.81,644.4444425475614,122.44444254756138
OD210,0.71,2735.211235458618,793.2112354586179
OD2100,0.67,2638.806021795106,870.8060217951061
OD2101,0.68,1395.5882206146694,446.58822061466935
OD2102,0.66,2345.4545581636353,797.4545581636353
OD2103,0.84,2086.9047530198177,333.9047530198177
OD2104,0.68,2373.529386798816,759.5293867988162
OD2105,0.9,1323.333335524356,132.33333552435602
OD2106,0.79,1694.9366947938342,355.93669479383425
OD2107,0.8,675.000002514571,135.00000251457095
OD2108,0.79,2999.9999751018577,629.9999751018577
OD2109,0.7,2962.8571933143003,888.8571933143003
OD211,0.7,870.0000148160119,261.0000148160119
OD2110,0.84,1919.0476108773225,307.04761087732254
OD2111,0.78,1729.4871768439623,380.4871768439623
OD2112,0.68,2974.999968707562,951.999968707562
OD2113,0.9,828.8888902612674,82.88889026126742
OD2114,0.82,1996.341480827984,359.341480827984
OD2115,0.71,2083.0985670665787,604.0985670665787
OD2116,0.68,3280.882318431325,1049.882318431325
OD2117,0.9,2344.444448326105,234.44444832610498
OD2118,0.84,2190.4761811502935,350.47618115029354
OD2119,0.65,3290.769200593057,1151.7692005930571
OD212,0.74,3179.729688750993,826.7296887509929
OD2120,0.89,1196.6292126817455,131.62921268174546
OD2121,0.65,1646.1538310587055,576.1538310587055
OD2122,0.86,2183.7209317460456,305.7209317460456
OD2123,0.89,2270.7865153331527,249.7865153331527
OD2124,0.7,1804.2857450125175,541.2857450125175
OD2125,0.73,1610.95892778591,434.95892778590996
OD2126,0.75,2597.3333333333335,649.3333333333335
OD2127,0.69,2631.8840670650734,815.8840670650734
OD2128,0.77,976.623381915312,224.62338191531205
OD2129,0.71,3052.112640184771,885.112640184771
OD213,0.85,1871.7647190077496,280.7647190077496
OD2130,0.9,1715.5555583959745,171.55555839597446
OD2131,0.75,2593.3333333333335,648.3333333333335
OD2132,0.89,1068.5393251270798,117.53932512707979
OD2133,0.65,3829.2307341169326,1340.2307341169326
OD2134,0.73,2672.602779005366,721.6027790053658
OD2135,0.81,1169.1357990278557,222.13579902785568
OD2136,0.79,3024.0506078136445,635.0506078136445
OD2137,0.89,1455.0561788008079,160.05617880080786
OD2138,0.75,2405.3333333333335,601.3333333333335
OD2139,0.78,2621.794867787919,576.794867787919
OD214,0.89,1520.224718083006,167.2247180830061
OD2140,0.8,1432.5000053364784,286.50000533647835
OD2141,0.72,1491.6666691363962,417.6666691363962
OD2142,0.79,1213.9240405580933,254.92404055809334
OD2143,0.77,2677.9220924326773,615.9220924326773
OD2144,0.82,1745.121966441567,314.1219664415671
OD2145,0.73,1502.739748113217,405.73974811321705
OD2146,0.67,1570.1492844617937,518.1492844617937
OD2147,0.69,3346.3768231570784,1037.3768231570784
OD2148,0.86,2138.372094505313,299.3720945053128
OD2149,0.72,3388.88889449982,948.8888944998198
OD215,0.79,1291.1392297906727,271.13922979067274
OD2150,0.84,1619.0476121545648,259.04761215456483
OD2151,0.76,1727.6315667529764,414.63156675297637
OD2152,0.65,3758.461503996652,1315.461503996652
OD2153,0.74,2445.9459144238403,635.9459144238403
OD2154,0.76,1422.3684110129227,341.3684110129227
OD2155,0.67,1591.044807258814,525.044807258814
OD2156,0.7,2765.71433281412,829.7143328141201
OD2157,0.75,874.6666666666666,218.66666666666663
OD2158,0.68,3017.64702708251,965.6470270825098
OD2159,0.66,2407.5757706214577,818.5757706214577
OD216,0.69,1973.913050298805,611.913050298805
OD2160,0.77,1924.6753351043783,442.6753351043783
OD2161,0.73,1542.465776094332,416.4657760943321
OD2162,0.79,696.2025258675196,146.20252586751963
OD2163,0.7,1361.4285946135622,408.42859461356215
OD2164,0.85,636.470592698424,95.47059269842396
OD2165,0.65,2790.7692051780296,976.7692051780296
OD2166,0.79,3073.4176960115233,645.4176960115233
OD2167,0.87,1639.0804507865005,213.08045078650048
OD2168,0.74,2106.7567296059487,547.7567296059487
OD2169,0.67,2552.238855921737,842.238855921737
OD217,0.69,2511.594211576967,778.5942115769672
OD2170,0.88,1845.454539829665,221.454539829665
OD2171,0.9,1621.1111137951598,162.11111379515978
OD2172,0.82,1219.5122057593062,219.5122057593062
OD2173,0.66,1066.666672446511,362.66667244651103
OD2174,0.78,2010.2564071840866,442.2564071840866
OD2175,0.75,1936,484
OD2176,0.65,3069.2307410860913,1074.2307410860913
OD2177,0.85,2305.882369110741,345.8823691107409
OD2178,0.81,1266.6666629383103,240.6666629383103
OD2179,0.7,1034.2857318994954,310.28573189949543
OD218,0.83,2348.192776143248,399.192776143248
OD2180,0.75,3213.3333333333335,803.3333333333335
OD2181,0.79,2401.2658028557908,504.26580285579075
OD2182,0.77,2753.2467681655075,633.2467681655075
OD2183,0.67,3344.7761848658556,1103.7761848658556
OD2184,0.89,1115.7303363314302,122.73033633143018
OD2185,0.67,3362.686632977587,1109.6866329775871
OD2186,0.82,637.8048836121171,114.80488361211712
OD2187,0.85,2536.4706060218155,380.47060602181546
OD2188,0.79,2441.7721316335374,512.7721316335374
OD2189,0.74,2598.6486151585887,675.6486151585887
OD219,0.66,3587.8788073200826,1219.8788073200826
OD2190,0.74,712.162152984179,185.162152984179
OD2191,0.79,2974.683519615766,624.6835196157658
OD2192,0.83,1461.4457862810466,248.4457862810466
OD2193,0.89,2161.7977513612,237.79775136119997
OD2194,0.9,1172.2222241630525,117.22222416305249
OD2195,0.69,1004.3478295573215,311.34782955732146
OD2196,0.74,2460.8107790971344,639.8107790971344
OD2197,0.86,940.6976750705808,131.69767507058077
OD2198,0.65,1321.5384494200262,462.53844942002615
OD2199,0.88,2694.318173605995,323.31817360599507
OD22,0.87,1089.6551664415165,141.65516644151649
OD220,0.75,2813.3333333333335,703.3333333333335
OD2200,0.82,2771.9512436909026,498.95124369090263
OD2201,0.7,3200.000054495676,960.0000544956761
OD2202,0.87,1344.8275788360488,174.82757883604881
OD2203,0.68,3001.470556664426,960.4705566644261
OD2204,0.71,2325.352085346127,674.3520853461268
OD2205,0.77,1084.4155902916032,249.41559029160317
OD2206,0.72,2106.94444793288,589.9444479328799
OD2207,0.7,1552.857169302143,465.8571693021429
OD2208,0.74,2389.189158398536,621.1891583985362
OD2209,0.69,1576.8115996513216,488.81159965132156
OD221,0.8,2425.000009033829,485.000009033829
OD2210,0.88,2528.409083202589,303.40908320258904
OD2211,0.73,1258.9041280912,339.90412809119994
OD2212,0.85,1232.9411851163554,184.94118511635543
OD2213,0.83,1049.397592622252,178.39759262225198
OD2214,0.73,1431.506870353976,386.50687035397596
OD2215,0.77,3000.000016255812,690.0000162558122
OD2216,0.83,2409.638559408156,409.6385594081562
OD2217,0.78,815.3846141384433,179.38461413844334
OD2218,0.9,1211.111113116329,121.11111311632908
OD2219,0.88,1219.318178101743,146.3181781017429
OD222,0.8,1946.2500072503462,389.25000725034624
OD2220,0.75,2692,673
OD2221,0.67,3520.8955912978818,1161.8955912978818
OD2222,0.88,1906.818176006267,228.8181760062671
OD2223,0.86,2663.9534902184187,372.95349021841866
OD2224,0.73,2010.9589336647243,542.9589336647243
OD2225,0.7,3017.1429085244945,905.1429085244945
OD2226,0.88,2557.95453765799,306.95453765798993
OD2227,0.7,2270.0000386578704,681.0000386578704
OD2228,0.87,1570.1149339231133,204.1149339231133
OD2229,0.88,2210.227265990578,265.22726599057796
OD223,0.81,1781.481476237799,338.4814762377989
OD2230,0.89,2080.898875010885,228.89887501088515
OD2231,0.67,3316.417975355614,1094.417975355614
OD2232,0.9,888.8888903606086,88.88889036060857
OD2233,0.86,1360.4651172219772,190.46511722197715
OD2234,0.73,3009.589085327929,812.5890853279288
OD2235,0.66,3318.181836161732,1128.181836161732
OD2236,0.74,2745.9459105575934,713.9459105575934
OD2237,0.73,2190.410991096658,591.4109910966581
OD2238,0.74,1175.6756605241665,305.67566052416646
OD2239,0.87,701.1494214444357,91.14942144443569
OD224,0.89,2274.157301847749,250.15730184774884
OD2240,0.88,1843.181812563865,221.18181256386492
OD2241,0.82,857.3170806487922,154.31708064879217
OD2242,0.75,765.3333333333334,191.33333333333337
OD2243,0.85,2667.058842231658,400.0588422316582
OD2244,0.75,1094.6666666666667,273.66666666666674
OD2245,0.67,3691.044848359331,1218.044848359331
OD2246,0.9,2753.3333378919847,275.3333378919847
OD2247,0.79,806.3291072320183,169.32910723201826
OD2248,0.83,979.5180743994155,166.51807439941547
OD2249,0.77,651.9480554807003,149.9480554807003
OD225,0.84,2580.9523699640417,412.95236996404174
OD2250,0.86,2463.953490079803,344.95349007980303
OD2251,0.78,1473.076920825584,324.076920825584
OD2252,0.89,1573.0337068116842,173.03370681168417
OD2253,0.73,2035.6164682736924,549.6164682736924
OD2254,0.82,2252.439044037438,405.4390440374382
OD2255,0.79,1515.1898608425838,318.1898608425838
OD2256,0.76,2868.4210323849875,688.4210323849875
OD2257,0.78,2192.3076889571353,482.30768895713527
OD2258,0.83,2575.9036200073188,437.90362000731875
OD2259,0.84,1432.1428510455453,229.14285104554529
OD226,0.76,817.1052573904024,196.10525739040236
OD2260,0.75,2666.6666666666665,666.6666666666665
OD2261,0.74,2232.4324036619805,580.4324036619805
OD2262,0.74,2264.86483567644,588.8648356764402
OD2263,0.65,858.4615305894931,300.4615305894931
OD2264,0.72,1530.5555580896728,428.5555580896728
OD2265,0.86,1919.7674431910123,268.76744319101226
OD2266,0.65,3546.1538136358095,1241.1538136358095
OD2267,0.89,2395.505616373222,263.505616373222
OD2268,0.72,1388.8888911884508,388.88889118845077
OD2269,0.7,1220.0000207764765,366.0000207764765
OD227,0.83,1481.927714036016,251.9277140360159
OD2270,0.87,1209.1953956713874,157.19539567138736
OD2271,0.86,946.5116285629824,132.51162856298242
OD2272,0.65,3515.384583148731,1230.384583148731
OD2273,0.77,2797.4026125606147,643.4026125606147
OD2274,0.88,1955.6818122209688,234.68181222096882
OD2275,0.82,2551.2195344484685,459.2195344484685
OD2276,0.81,754.320985434023,143.320985434023
OD2277,0.67,3438.8060374524457,1134.8060374524457
OD2278,0.82,1102.4390340064128,198.43903400641284
OD2279,0.71,2192.9577207049783,635.9577207049783
OD228,0.66,848.484853082452,288.484853082452
OD2280,0.71,3367.6055942232524,976.6055942232524
OD2281,0.74,1959.459434206944,509.459434206944
OD2282,0.81,2464.197523610982,468.197523610982
OD2283,0.65,1644.6153695343517,575.6153695343517
OD2284,0.7,2265.7143242991706,679.7143242991706
OD2285,0.87,695.4022950391534,90.40229503915339
OD2286,0.81,2391.358017652541,454.3580176525411
OD2287,0.71,2063.380257439174,598.3802574391739
OD2288,0.82,1676.829282919046,301.8292829190459
OD2289,0.87,1666.6666575318552,216.6666575318552
OD229,0.78,1648.7179461981732,362.7179461981732
OD2290,0.69,1305.7971059612505,404.7971059612505
OD2291,0.84,1494.0476126867493,239.0476126867493
OD2292,0.87,699.9999961633793,90.99999616337925
OD2293,0.78,2956.410251891903,650.410251891903
OD2294,0.67,2704.4776648714546,892.4776648714546
OD2295,0.8,1551.2500057788566,310.2500057788566
OD2296,0.85,676.4705929789164,101.47059297891644
OD2297,0.72,3051.3888939410263,854.3888939410263
OD2298,0.68,2572.0587964752967,823.0587964752967
OD2299,0.87,1160.9195338670165,150.91953386701653
OD23,0.66,1071.2121270165956,364.21212701659556
OD230,0.66,1881.8181920150096,639.8181920150096
OD2300,0.67,2949.2537890651183,973.2537890651183
OD2301,0.78,2752.564098357292,605.5640983572921
OD2302,0.89,1485.393257432176,163.39325743217591
OD2303,0.82,1937.8048949515373,348.80489495153734
OD2304,0.79,2373.41770182109,498.41770182108985
OD2305,0.9,2744.444448988379,274.444448988379
OD2306,0.86,2404.6511644573065,336.65116445730655
OD2307,0.82,1980.487822153113,356.48782215311303
OD2308,0.81,2101.2345617163783,399.23456171637827
OD2309,0.73,2758.9041501367537,744.9041501367537
OD231,0.79,907.5949291763848,190.59492917638477
OD2310,0.8,1678.750006253831,335.7500062538311
OD2311,0.88,957.9545425347337,114.95454253473372
OD2312,0.86,796.5116284590208,111.51162845902081
OD2313,0.89,1693.2584258322913,186.25842583229132
OD2314,0.84,1926.190467989769,308.1904679897691
OD2315,0.69,2018.840586685929,625.8405866859291
OD2316,0.9,2538.888893092488,253.88889309248816
OD2317,0.73,2269.8630470588882,612.8630470588882
OD2318,0.76,1793.4210399728156,430.4210399728156
OD2319,0.65,1583.0769085601944,554.0769085601944
OD232,0.78,1897.4358945360002,417.4358945360002
OD2320,0.69,2679.7101541868506,830.7101541868506
OD2321,0.79,731.6455635480479,153.6455635480479
OD2322,0.9,1847.777780837115,184.77778083711496
OD2323,0.9,1562.2222248087694,156.2222248087694
OD2324,0.73,976.7123431218995,263.7123431218995
OD2325,0.69,3098.5507353442326,960.5507353442326
OD2326,0.78,1843.5897407721407,405.58974077214066
OD2327,0.73,1771.232902744202,478.23290274420197
OD2328,0.7,1327.1428797439658,398.14287974396575
OD2329,0.84,2779.761892927139,444.7618929271389
OD233,0.82,1007.3170819571868,181.31708195718682
OD2330,0.68,2463.2352682081887,788.2352682081887
OD2331,0.68,2079.411742833659,665.411742833659
OD2332,0.71,2890.1408111025153,838.1408111025153
OD2333,0.83,1902.4096426527392,323.4096426527392
OD2334,0.71,2726.760531332587,790.7605313325871
OD2335,0.68,1314.7058685242512,420.7058685242512
OD2336,0.87,2806.8965363398556,364.89653633985563
OD2337,0.73,3164.3836081508944,854.3836081508944
OD2338,0.78,2634.615380588838,579.615380588838
OD2339,0.76,1772.368408542467,425.368408542467
OD234,0.78,2366.6666630496325,520.6666630496325
OD2340,0.75,2289.3333333333335,572.3333333333335
OD2341,0.71,2914.0844727929357,845.0844727929357
OD2342,0.88,2063.636357346473,247.63635734647278
OD2343,0.86,2595.3488390080797,363.3488390080797
OD2344,0.84,1849.999992123672,295.999992123672
OD2345,0.89,706.7415725603923,77.74157256039234
OD2346,0.9,1184.444446405511,118.44444640551092
OD2347,0.74,2699.9999652037754,701.9999652037754
OD2348,0.88,685.2272706387241,82.22727063872412
OD2349,0.9,1478.8888913374624,147.88889133746238
OD235,0.88,2323.863629280582,278.8636292805818
OD2350,0.71,3452.1126354835596,1001.1126354835596
OD2351,0.69,2724.6376905739744,844.6376905739744
OD2352,0.83,900.0000019389463,153.0000019389463
OD2353,0.84,724.999996913331,115.99999691333096
OD2354,0.79,1892.405047585349,397.40504758534894
OD2355,0.89,2689.8876386479797,295.88763864797966
OD2356,0.85,1925.8823664460629,288.88236644606286
OD2357,0.65,944.6153759533132,330.6153759533132
OD2358,0.79,2221.51896890454,466.5189689045401
OD2359,0.77,2116.8831283536683,486.8831283536683
OD236,0.83,2389.1566316531867,406.15663165318665
OD2360,0.71,908.4506935483051,263.45069354830514
OD2361,0.89,1213.4831452547278,133.4831452547278
OD2362,0.77,758.441562551253,174.441562551253
OD2363,0.84,820.2380917459524,131.23809174595237
OD2364,0.78,1230.7692288882163,270.7692288882163
OD2365,0.9,654.444445527998,65.44444552799803
OD2366,0.75,2286.6666666666665,571.6666666666665
OD2367,0.65,2299.9999789091257,804.9999789091257
OD2368,0.77,2274.0259863480205,523.0259863480205
OD2369,0.82,907.3170810849238,163.31708108492376
OD237,0.84,773.8095205150494,123.80952051504937
OD2370,0.67,1816.417945998102,599.4179459981019
OD2371,0.87,2674.7126290183637,347.7126290183637
OD2372,0.69,1685.5072522008152,522.5072522008152
OD2373,0.76,3244.7368192024674,778.7368192024674
OD2374,0.67,2350.746314664758,775.7463146647578
OD2375,0.77,3057.142873708304,703.1428737083038
OD2376,0.74,3216.21617476726,836.2161747672599
OD2377,0.79,1924.0506169429634,404.0506169429634
OD2378,0.73,2658.9041486670503,717.9041486670503
OD2379,0.74,3120.2702300578167,811.2702300578167
OD238,0.69,3134.7826195273974,971.7826195273974
OD2380,0.88,692.0454524361244,83.04545243612438
OD2381,0.73,1057.5342621179614,285.53426211796136
OD2382,0.78,875.6410243027623,192.64102430276228
OD2383,0.68,2579.411737574426,825.4117375744258
OD2384,0.87,1973.563207573928,256.5632075739279
OD2385,0.82,1768.292698350994,318.292698350994
OD2386,0.78,657.6923066871406,144.69230668714056
OD2387,0.79,1749.3670740889313,367.3670740889313
OD2388,0.85,663.5294164175806,99.52941641758059
OD2389,0.75,3192,798
OD239,0.85,1742.3529533943915,261.35295339439153
OD2390,0.68,1610.2941007092338,515.2941007092338
OD2391,0.79,2843.0379510880894,597.0379510880894
OD2392,0.89,1033.7078644762496,113.7078644762496
OD2393,0.74,2979.729691328491,774.7296913284908
OD2394,0.9,578.8888898473463,57.88888984734626
OD2395,0.8,1908.7500071106479,381.75000711064786
OD2396,0.87,2825.2873408367586,367.28734083675863
OD2397,0.66,3304.545472451478,1123.545472451478
OD2398,0.89,2320.224717547234,255.22471754723392
OD2399,0.76,2419.7368250256845,580.7368250256845
OD24,0.71,1364.7887163539654,395.78871635396536
OD240,0.86,2897.6744206129633,405.67442061296333
OD2400,0.8,1435.0000053457916,287.0000053457916
OD2401,0.79,1906.3290981026994,400.3290981026994
OD2402,0.68,3652.9411380472484,1168.9411380472484
OD2403,0.65,1850.7692137977783,647.7692137977783
OD2404,0.87,2116.0919424249278,275.09194242492777
OD2405,0.86,1236.0465124845828,173.04651248458276
OD2406,0.87,854.0229838249437,111.02298382494371
OD2407,0.74,2954.05401598371,768.0540159837101
OD2408,0.79,2803.7974450846473,588.7974450846473
OD2409,0.8,1762.5000065658242,352.50000656582415
OD241,0.67,1435.8209236238076,473.82092362380763
OD2410,0.72,1288.8888910228823,360.88889102288226
OD2411,0.77,2105.1948166020225,484.19481660202246
OD2412,0.66,2068.1818293884767,703.1818293884767
OD2413,0.76,1199.9999915298663,287.9999915298663
OD2414,0.76,2159.2105110751213,518.2105110751213
OD2415,0.82,776.829275068678,139.82927506867804
OD2416,0.66,3493.939412871668,1187.939412871668
OD2417,0.84,819.0476155605446,131.0476155605446
OD2418,0.9,1115.5555574025636,111.55555740256364
OD2419,0.73,3335.616487379839,900.6164873798389
OD242,0.7,2045.7143205525929,613.7143205525929
OD2420,0.9,2310.000003824631,231.00000382463122
OD2421,0.84,2641.6666554198378,422.66665541983775
OD2422,0.86,2073.2558153904147,290.2558153904147
OD2423,0.86,2341.8604667393693,327.86046673936926
OD2424,0.76,871.0526254306706,209.05262543067056
OD2425,0.75,2452,613
OD2426,0.74,1245.9459298888294,323.94592988882937
OD2427,0.66,1533.3333416418595,521.3333416418595
OD2428,0.81,1390.1234526983794,264.1234526983794
OD2429,0.84,2538.095227289362,406.0952272893619
OD243,0.88,594.3181800067209,71.31818000672092
OD2430,0.82,710.9756159576755,127.97561595767547
OD2431,0.66,1877.272737444925,638.272737444925
OD2432,0.88,2361.3636291662833,283.3636291662833
OD2433,0.75,3224,806
OD2434,0.66,2184.848496687314,742.8484966873139
OD2435,0.82,1106.0975706236907,199.09757062369067
OD2436,0.82,2669.512218407121,480.51221840712105
OD2437,0.82,1146.3414734137477,206.34147341374774
OD2438,0.87,1255.1724069136455,163.17240691364555
OD2439,0.9,1390.0000023014015,139.00000230140154
OD244,0.89,1730.3370774928526,190.3370774928526
OD2440,0.72,1431.9444468152928,400.94444681529285
OD2441,0.67,2255.2239247355233,744.2239247355233
OD2442,0.71,812.6760467866234,235.67604678662337
OD2443,0.78,1620.5128180361514,356.51281803615143
OD2444,0.67,3731.343356610727,1231.343356610727
OD2445,0.8,2183.7500081351027,436.7500081351027
OD2446,0.75,785.3333333333334,196.33333333333337
OD2447,0.7,2282.857181733969,684.8571817339689
OD2448,0.83,2226.5060288931363,378.5060288931363
OD2449,0.81,1638.2716001161186,311.27160011611863
OD245,0.85,961.1764773283038,144.1764773283038
OD2450,0.76,1809.210513545577,434.210513545577
OD2451,0.69,3442.0289974006328,1067.0289974006328
